	mass_A
t	x	y
9.308000e1	-9.880865e-3	-2.841431e-6
9.312000e1	-7.655817e-3	-1.658772e-5
9.316000e1	-5.462398e-3	-8.313449e-4
9.320000e1	-3.273431e-3	-8.289439e-4
9.324000e1	-1.128457e-3	-8.308225e-4
9.328000e1	6.708996e-4	-8.446952e-4
9.332000e1	2.418597e-3	-8.598761e-4
9.336000e1	4.157430e-3	-8.616569e-4
9.340000e1	5.486890e-3	-8.590361e-4
9.344000e1	6.352057e-3	-8.598141e-4
9.348000e1	6.795127e-3	-8.643852e-4
9.352000e1	6.803014e-3	-8.515923e-4
9.356000e1	6.792002e-3	-8.442179e-4
9.360000e1	5.917824e-3	-8.267280e-4
9.364000e1	5.035684e-3	-8.184197e-4
9.368000e1	3.312959e-3	-8.415823e-4
9.372000e1	1.966212e-3	-7.698810e-4
9.376000e1	2.146296e-4	-7.943206e-4
9.380000e1	-1.949552e-3	-8.069588e-4
9.384000e1	-4.165611e-3	-8.099756e-4
9.388000e1	-6.378929e-3	-8.155048e-4
9.392000e1	-8.551462e-3	-8.151299e-4
9.396000e1	-1.073949e-2	-8.030838e-4
9.400000e1	-1.291585e-2	-8.045631e-4
9.404000e1	-1.431152e-2	-1.034607e-5
9.408000e1	-1.610159e-2	2.633008e-6
9.412000e1	-1.776795e-2	1.012111e-4
9.416000e1	-1.905344e-2	7.099267e-5
9.420000e1	-2.037214e-2	8.771725e-5
9.424000e1	-2.094018e-2	9.575878e-5
9.428000e1	-2.165768e-2	3.154248e-5
9.432000e1	-2.213244e-2	1.304971e-3
9.436000e1	-2.173495e-2	1.311835e-3
9.440000e1	-2.124545e-2	1.286631e-3
9.444000e1	-1.999228e-2	1.297621e-3
9.448000e1	-1.901743e-2	1.281543e-3
9.452000e1	-1.737077e-2	1.268593e-3
9.456000e1	-1.559373e-2	1.261048e-3
9.460000e1	-1.375300e-2	1.222201e-3
9.464000e1	-1.163638e-2	8.833646e-4
9.468000e1	-9.438177e-3	8.476146e-4
9.472000e1	-7.245074e-3	8.314573e-4
9.476000e1	-4.989171e-3	7.569889e-4
9.480000e1	-2.854908e-3	8.557984e-6
9.484000e1	-1.085207e-3	6.159322e-6
9.488000e1	6.832729e-4	1.591544e-5
9.492000e1	2.420384e-3	-4.747712e-7
9.496000e1	3.739089e-3	1.483238e-5
9.500000e1	5.036386e-3	1.218909e-5
9.504000e1	5.931307e-3	1.173434e-5
9.508000e1	6.343738e-3	4.343000e-6
9.512000e1	6.786789e-3	3.926643e-4
9.516000e1	6.752604e-3	3.802138e-4
9.520000e1	5.933296e-3	3.805042e-4
9.524000e1	5.030645e-3	3.704047e-4
9.528000e1	3.716747e-3	4.009269e-4
9.532000e1	1.974633e-3	4.053939e-4
9.536000e1	2.184167e-4	3.921935e-4
9.540000e1	-1.612306e-3	3.544188e-4
9.544000e1	-4.173082e-3	-4.061368e-4
9.548000e1	-5.506409e-3	4.402370e-4
9.552000e1	-7.700729e-3	4.540497e-4
9.556000e1	-1.030048e-2	4.395394e-4
9.560000e1	-1.247488e-2	4.520877e-4
9.564000e1	-1.426828e-2	4.899054e-4
9.568000e1	-1.605690e-2	4.980419e-4
9.572000e1	-1.774565e-2	4.721883e-4
9.576000e1	-1.910073e-2	4.535611e-4
9.580000e1	-2.034071e-2	4.573869e-4
9.584000e1	-2.118978e-2	4.674628e-4
9.588000e1	-2.133589e-2	4.614668e-4
9.592000e1	-2.134500e-2	4.390062e-4
9.596000e1	-2.128157e-2	4.418556e-4
9.600000e1	-2.048357e-2	4.488885e-4
9.604000e1	-1.955105e-2	4.429582e-4
9.608000e1	-1.859019e-2	4.295639e-4
9.612000e1	-1.689083e-2	5.331713e-5
9.616000e1	-1.511443e-2	2.850854e-5
9.620000e1	-1.333964e-2	7.554605e-6
9.624000e1	-1.121221e-2	1.391997e-5
9.628000e1	-9.021500e-3	4.406987e-5
9.632000e1	-6.825326e-3	-7.073191e-7
9.636000e1	-4.622850e-3	-3.039427e-5
9.640000e1	-2.875425e-3	-8.043249e-4
9.644000e1	-1.099817e-3	-8.099232e-4
9.648000e1	6.625578e-4	-8.585700e-4
9.652000e1	2.395300e-3	-8.737319e-4
9.656000e1	3.739363e-3	-8.645420e-4
9.660000e1	5.056830e-3	-8.587560e-4
9.664000e1	5.929135e-3	-8.452419e-4
9.668000e1	6.354316e-3	-8.570582e-4
9.672000e1	6.794535e-3	-4.624231e-4
9.676000e1	6.759348e-3	-4.564742e-4
9.680000e1	5.945650e-3	-4.305986e-4
9.684000e1	5.030531e-3	-4.326104e-4
9.688000e1	3.731870e-3	-3.848294e-4
9.692000e1	1.958740e-3	-3.534815e-4
9.696000e1	2.161813e-4	-3.508263e-4
9.700000e1	-1.574507e-3	-3.295772e-4
9.704000e1	-3.748505e-3	-3.323876e-4
9.708000e1	-5.939872e-3	-3.594827e-4
9.712000e1	-8.161703e-3	-3.183638e-4
9.716000e1	-1.034560e-2	-3.062227e-4
9.720000e1	-1.250442e-2	-3.026613e-4
9.724000e1	-1.431721e-2	-2.833083e-4
9.728000e1	-1.606612e-2	-2.770943e-4
9.732000e1	-1.763787e-2	-2.275775e-4
9.736000e1	-1.897750e-2	-2.255538e-4
9.740000e1	-1.992165e-2	-2.013209e-4
9.744000e1	-2.039323e-2	1.609392e-5
9.748000e1	-2.085193e-2	2.388567e-5
9.752000e1	-2.086255e-2	3.323732e-5
9.756000e1	-2.050035e-2	5.106862e-5
9.760000e1	-1.999775e-2	4.980669e-5
9.764000e1	-1.910121e-2	2.052328e-5
9.768000e1	-1.784717e-2	5.114885e-5
9.772000e1	-1.645955e-2	1.154955e-5
9.776000e1	-1.479323e-2	3.071508e-5
9.780000e1	-1.293690e-2	-2.757381e-5
9.784000e1	-1.115744e-2	-3.195462e-6
9.788000e1	-8.611234e-3	-2.056909e-5
9.792000e1	-6.762714e-3	-5.665353e-6
9.796000e1	-4.285401e-3	2.987449e-5
9.800000e1	-2.376570e-3	-4.760416e-5
9.804000e1	-6.809144e-4	-7.678045e-4
9.808000e1	1.084772e-3	-7.529032e-4
9.812000e1	2.802328e-3	-8.104879e-4
9.816000e1	4.160684e-3	-8.225794e-4
9.820000e1	5.469929e-3	-8.396499e-4
9.824000e1	6.322975e-3	-8.210113e-4
9.828000e1	6.778358e-3	-8.489433e-4
9.832000e1	6.759562e-3	-8.368761e-4
9.836000e1	6.371515e-3	-8.568967e-4
9.840000e1	5.844421e-3	-7.850809e-4
9.844000e1	4.985473e-3	-4.487990e-4
9.848000e1	3.734968e-3	-4.656157e-4
9.852000e1	2.351800e-3	-3.955674e-4
9.856000e1	6.297859e-4	-3.756742e-4
9.860000e1	-1.534083e-3	-4.098359e-4
9.864000e1	-3.731605e-3	-3.913718e-4
9.868000e1	-5.898787e-3	-3.955463e-4
9.872000e1	-8.074169e-3	-3.859822e-4
